Date,Time,Finder Name,Contact No.,Animal Type,Species,Age,Alive/Dead,Beach,Area,Mile Marker,High Tide Dist.,Longitude,Latitude,Est. / Exact,Length,Width,Weight,Sex,Entangled?,Entangling Item,Injured?,Injury Desc.,Notes
27-03-15,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Moderate Decomposition,Seaside,,0,0,-123.9622,45.8239,no data,0,0,0,Female,no data,no data,no data,,
10-12-15,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Alive,Pacific City,,0,0,-123.969548,45.192332,no data,0,0,0,Female,no data,no data,no data,,
14-12-15,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Alive,Cannon Beach,,0,0,-123.962233,45.86514,no data,0,0,0,Male,no data,no data,no data,,
21-12-15,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Alive,Del Rey,,0,0,-123.932703,46.051887,no data,0,0,0,Unknown,no data,no data,no data,,
04-01-16,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Fresh Dead,Florence,,0,0,-124.125926,44.08198,no data,0,0,0,Male,no data,no data,no data,,
25-11-16,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Alive,Hammond,,0,0,-123.997277,46.204352,no data,0,0,0,Male,no data,no data,no data,,
17-12-16,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Fresh Dead,Cape Lookout State Park,,0,0,-123.967,45.380185,no data,0,0,0,Unknown,no data,no data,no data,,
20-10-17,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Alive,Gleneden Beach,,0,0,-124.029228,44.914653,no data,0,0,0,Female,no data,no data,no data,,
18-11-17,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Fresh Dead,Tierra Del Mar,,0,0,-123.968,45.248612,no data,0,0,0,Male,no data,no data,no data,,
12-01-18,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Moderate Decomposition,Waldport,,0,0,-124.087411,44.396992,no data,0,0,0,Male,no data,no data,no data,,
28-01-18,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Moderate Decomposition,Cape Blanco State Park,,0,0,-124.547,42.8485,no data,0,0,0,Female,no data,no data,no data,,
30-10-18,00:00,no data,no data,Turtle,olive ridley sea turtle,no data,Fresh Dead,Lincoln Beach,,0,0,-124.047097,44.852222,no data,0,0,0,Male,no data,no data,no data,,
23-11-89,00:00,,,Turtle,Olive Ridley Turtle,,Live,,"Newport, OR",,,,,,,,,,,,,,
23-11-89,00:00,no data,no data,Turtle,Olive Ridley Turtle,no data,Live,"Newport, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,
25-11-09,00:00,,,Turtle,Pacific Green Sea Turtle,,Live,,"Seaside, OR",,,,,,,,,,,,,,USFWS Data
25-11-09,00:00,no data,no data,Turtle,Pacific Green Sea Turtle,no data,Live,"Seaside, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,USFWS Data
18-07-12,00:00,,,Turtle,Pacific Green Sea Turtle,,Live,,"Moolack Beach, OR",,,,,,,,,,,,,,USFWS Data
18-07-12,00:00,no data,no data,Turtle,Pacific Green Sea Turtle,no data,Live,"Moolack Beach, OR",,0,0,0,0,no data,0,0,0,Unknown,no data,no data,no data,,USFWS Data
01-10-38,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,"Seattle, WA",0,0,-122.341,47.608,estimate,0,0,0,no data,no data,no data,no data,,University of Washington UWW 4364.
29-03-50,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"San Pedro, CA",0,0,-118.309,33.712,estimate,75,0,0,no data,no data,no data,no data,,SCRIPPS SIO 50-114.
31-12-84,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Santa Cruz, CA",0,0,-121.021,36.963,estimate,91,0,0,Male,no data,no data,no data,,
01-06-94,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Four Mile Beach,"Four Mile Beach, CA",0,0,-122.122,36.966,estimate,91,0,0,no data,no data,no data,no data,,
29-01-95,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Pleasure Point, CA",0,0,-121.977,36.954,estimate,91,0,0,no data,no data,no data,no data,,
29-01-97,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Morro Strand State Beach,"Morro Strand State Beach, CA",0,0,-120.869,36.364,estimate,91,0,0,no data,no data,no data,no data,,
31-01-97,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Tajiguas Beach,"Santa Barbara, CA",0,0,-120.101,34.464,estimate,104,0,0,no data,no data,no data,no data,,
06-02-97,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Cape Mendocino, CA",0,0,-124.011,39.988,estimate,122,0,0,no data,no data,no data,no data,,
10-02-97,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Pismo Beach,"Pismo Beach, CA",0,0,-120.643,35.141,estimate,0,0,0,Female,no data,no data,no data,,
16-02-97,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Drakes Bay, CA",0,0,-122.969,38.023,estimate,0,0,0,no data,no data,no data,no data,,
17-02-97,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Moss Landing, CA",0,0,-121.789,36.806,estimate,108,0,0,Female,no data,no data,no data,,Saved for Los Angeles County Museum of Natural History
28-02-97,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Miramar Beach,"Santa Barbara, CA",0,0,-119.63,34.419,estimate,91,0,0,no data,no data,no data,no data,,
03-03-97,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"San Clemente Island, CA",0,0,-118.495,32.886,estimate,99,0,0,no data,no data,no data,no data,,SCRIPPS SIO 97-200.
04-03-97,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Topanga Beach,"Topanga Beach, CA",0,0,-118.582,34.039,estimate,99,0,0,Female,no data,no data,no data,,Los Angelese County Museum of Natural History 47306.
28-03-97,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Dockweiler State Beach,"Dockweiler State Beach, CA",0,0,-118.436,33.93,estimate,120,0,0,Female,no data,no data,no data,,
02-02-99,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Seabright Beach,"Seabright Beach, CA",0,0,-122.007,36.963,estimate,100,0,0,Male,no data,no data,no data,,
02-02-99,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Seabright Beach,"Seabright Beach, CA",0,0,-122.007,36.963,estimate,95,0,0,Male,no data,no data,no data,,
04-02-99,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"La Jolla, CA",0,0,-117.279,32.845,estimate,130,0,0,no data,no data,no data,no data,,
01-04-99,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Carmel Beach,"Carmel Beach, CA",0,0,-121.929,36.549,estimate,100,0,0,Female,no data,no data,no data,,
12-09-99,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Asilomar Beach,"Asilomar Beach, CA",0,0,-121.942,36.617,estimate,100,0,0,no data,no data,no data,no data,,
24-07-01,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
07-09-01,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Asilomar Beach,"Asilomar Beach, CA",0,0,-121.942,36.617,estimate,96,0,0,Female,no data,no data,no data,,
29-07-02,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Golden Gate National Recreational Area, CA",0,0,-122.536,37.83,estimate,107,0,0,no data,no data,no data,no data,,
30-07-02,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Manresa State Beach,"Manresa State Beach, CA",0,0,-121.854,36.919,estimate,0,0,0,no data,no data,no data,no data,,
01-08-02,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Sunset Beach,"Seaside, OR",0,0,-123.945,46.104,estimate,98,0,0,no data,no data,no data,no data,,
04-03-03,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Bodega Bay, CA",0,0,-123.068,38.335,estimate,120,0,0,Male,no data,no data,no data,,
22-06-03,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Seacliff State Beach,"Seacliff State Beach, CA",0,0,-121.917,36.973,estimate,113,0,0,no data,no data,no data,no data,,
26-08-03,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Ocean Beach,"Ocean Beach, San Francisco, CA",0,0,-122.512,37.768,estimate,102,0,0,Male,no data,no data,no data,,
21-04-04,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
06-07-04,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,244,0,0,no data,no data,no data,no data,,
19-05-05,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Casper Beach,"Casper Beach, Mendocino County, CA",0,0,-123.82,39.36,estimate,122,0,0,no data,no data,no data,no data,,
17-07-05,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Pacific Rim National Park, Vancouver Island, BC",0,0,-124.727,48.61,estimate,0,0,0,no data,no data,no data,no data,,Pacific Rim National Park report
05-10-05,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
17-03-06,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,"Santa Cruz, CA",0,0,-121.021,36.963,estimate,0,0,0,no data,no data,no data,no data,,
17-07-06,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
14-08-06,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Pacific Rim National Park, Vancouver Island, BC",0,0,-124.727,48.61,estimate,0,0,0,no data,no data,no data,no data,,Pacific Rim National Park report
31-12-06,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Rio Del Mar Beach,"Rio Del Mar Beach, CA",0,0,-121.892,36.959,estimate,99,0,0,Male,no data,no data,no data,,
25-04-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Monterey Bay, CA",0,0,-121.021,36.963,estimate,122,0,0,no data,no data,no data,no data,,
27-06-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Pacific Rim National Park, Vancouver Island, BC",0,0,-124.727,48.61,estimate,0,0,0,no data,no data,no data,no data,,Pacific Rim National Park report
01-07-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Capitola, CA",0,0,-121.953,36.971,estimate,0,0,0,Male,no data,no data,no data,,
03-07-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Limantour Beach,"Limantour Beach, CA",0,0,-122.879,36.024,estimate,77,0,0,Female,no data,no data,no data,,
08-07-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Santa Cruz, CA",0,0,-121.021,36.963,estimate,83,0,0,no data,no data,no data,no data,,
18-07-07,00:00,no data,no data,Shark,Salmon Shark,no data,no data,Rockaway beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
01-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
04-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Carmel, CA",0,0,-121.939,36.551,estimate,95,0,0,Female,no data,no data,no data,,
06-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Arch Cape, OR",0,0,-123.963,45.828,estimate,150,0,0,no data,no data,no data,no data,,
07-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Capitola Wharf, CA",0,0,-121.953,36.971,estimate,104,0,0,Female,no data,no data,no data,,
07-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Halfmoon Bay, CA",0,0,-122.445,37.461,estimate,101,0,0,Male,no data,no data,no data,,
08-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Shishi, WA coast",0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
08-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Shishi, WA coast",0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
15-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Bandon State Park, OR",0,0,-124.442,43.049,estimate,0,0,0,Female,no data,no data,no data,,
15-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Bandon Beach,"Coos County, OR",0,0,-124.423,43.09,estimate,0,0,0,no data,no data,no data,no data,,
15-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,Lots of dead baby sharks
18-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,North Clatsop Beach,OR,0,0,-123.975,46.163,estimate,93,0,0,Female,no data,no data,no data,,
21-08-07,00:00,Trisha Wymore,no data,Shark,Salmon Shark,no data,no data,,Between south umpqua jetty and ten mile creek,0,0,-124.219,43.606,exact,0,0,0,no data,no data,no data,no data,,
21-08-07,00:00,Trisha Wymore,no data,Shark,Salmon Shark,no data,no data,,Between South Umpqua Jetty and Ten mile Creek,0,0,-124.219,43.606,estimate,0,0,0,no data,no data,no data,no data,,
21-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Bandon Beach,"Coos County, OR",0,0,-124.442,43.051,estimate,0,0,0,no data,no data,no data,no data,,
21-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Bandon Beach,"Coos County, OR",0,0,-124.423,43.09,estimate,0,0,0,Female,no data,no data,no data,,
23-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Pacific Rim National Park, Vancouver Island, BC",0,0,-124.727,48.61,estimate,0,0,0,no data,no data,no data,no data,,Pacific Rim National Park report
23-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Salishan Beach,"Salishan Beach, Lincoln City, OR",0,0,-124.029,44.911,estimate,100,0,0,Female,no data,no data,no data,,
24-08-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Coos County, OR",0,0,-124.208,43.664,estimate,91,0,0,no data,no data,no data,no data,,
29-08-07,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,More dead sharks
03-09-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Whiskey Run Beach,"Whiskey run Beach, Coos County, OR",0,0,-124.246,43.221,estimate,0,0,0,Male,no data,no data,no data,,
07-09-07,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,"Secondary keel, non-serrated"
12-09-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Seaside Beach,"Seaside, OR",0,0,-123.935,45.993,estimate,87,0,0,Female,no data,no data,no data,,
18-10-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,North Clatsop Beach,"North Clatsop Beach, OR",0,0,-123.975,46.163,estimate,107,0,0,Female,no data,no data,no data,,
22-10-07,00:00,Matt Knoblauch,no data,Shark,Salmon Shark,no data,no data,Rockaway beach,,0,0,-123.947,45.612,estimate,0,0,0,no data,no data,no data,no data,,
24-11-07,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Monastery Beach,CA,0,0,-121.927,36.523,estimate,102,0,0,Female,no data,no data,no data,,
11-12-07,00:00,Roger Clark,no data,Shark,Salmon Shark,no data,no data,,D River Motel,0,0,-124.019,44.967,estimate,60,0,0,no data,no data,no data,no data,,
05-03-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"San Onofre, CA",0,0,-117.591,33.384,estimate,0,0,0,no data,no data,no data,no data,,
04-07-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Coos County, OR",0,0,-124.432,43.109,estimate,0,0,0,no data,no data,no data,no data,,
25-07-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Coos County, OR",0,0,-124.444,43.067,estimate,0,0,0,Male,no data,no data,no data,,
01-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Coos County, OR",0,0,-124.444,43.067,estimate,61,0,0,no data,no data,no data,no data,,
04-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Pacific Rim National Park, Vancouver Island, BC",0,0,-124.727,48.61,estimate,90,0,0,no data,no data,no data,no data,,
06-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Arch Cape, OR",0,0,-123.942,45.718,estimate,0,0,0,no data,no data,no data,no data,,
13-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Arcadia beach,OR,0,0,-123.951,45.844,estimate,95,0,0,no data,no data,no data,no data,,
18-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Gearhart Beach,"Gearhart Beach, OR",0,0,-123.933,46.035,estimate,0,0,0,no data,no data,no data,no data,,
20-08-08,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
21-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Cannon Beach,"Cannon Beach, OR",0,0,-123.966,45.889,estimate,0,0,0,no data,no data,no data,no data,,
22-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Seaside, OR",0,0,-123.935,45.993,estimate,86,0,0,Male,no data,no data,no data,,
23-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Seaside, OR",0,0,-123.935,45.993,estimate,96,0,0,Female,no data,no data,no data,,
25-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Lincoln County, OR",0,0,-121.069,44.6,estimate,96,0,0,Female,no data,no data,no data,,
25-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Lincoln County, OR",0,0,-121.069,44.6,estimate,96,0,0,Male,no data,no data,no data,,
25-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Lincoln County, OR",0,0,-121.069,44.6,estimate,98,0,0,Male,no data,no data,no data,,
31-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Arcadia beach,"Arcadia Beach, OR",0,0,-123.951,45.844,estimate,95,0,0,no data,no data,no data,no data,,
31-08-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Clatsop County, OR",0,0,-123.935,46.067,estimate,127,0,0,Female,no data,no data,no data,,
01-09-08,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,Ã¢â‚¬Å“DÃ¢â‚¬Å“ river,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
01-09-08,00:00,no data,no data,Shark,Salmon Shark,no data,no data,Agate beach,,0,0,0,0,no data,198,0,0,Male,no data,no data,no data,,
02-09-08,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
04-09-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Gearhart Beach,"Gearhart, OR",0,0,-123.933,46.035,estimate,89,0,0,no data,no data,no data,no data,,
05-09-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Gearhart Beach,"Gearhart, OR",0,0,-123.933,46.035,estimate,95,0,0,Male,no data,no data,no data,,
05-09-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Mad River Beach,"Humboldt County, CA",0,0,-124.134,40.934,estimate,0,0,0,no data,no data,no data,no data,,
11-09-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Monterey Bay, CA",0,0,-121.021,36.963,estimate,93,0,0,Male,no data,no data,no data,,
12-09-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Seaside, OR",0,0,-123.935,45.993,estimate,0,0,0,no data,no data,no data,no data,,
18-09-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"DelRay, OR",0,0,-123.932,46.052,estimate,0,0,0,no data,no data,no data,no data,,
24-09-08,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,"Vancouver Isl. U., BC",0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
01-10-08,00:00,no data,no data,Shark,Salmon Shark,no data,no data,Agate beach,North 1 mile,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
05-11-08,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,Sandlake,0,0,0,0,no data,92,0,0,no data,no data,no data,no data,,
12-11-08,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,Seaside,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
24-11-08,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Del Monte Beach,"Monterey, CA",0,0,-121.861,36.609,estimate,86,0,0,Female,no data,no data,no data,,
19-12-08,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,Lincoln City,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
03-01-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Seaside, OR",0,0,-123.935,45.993,estimate,0,0,0,no data,no data,no data,no data,,
31-01-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Coos County, OR",0,0,-124.423,43.081,estimate,112,0,0,no data,no data,no data,no data,,
30-04-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Malibu, CA",0,0,-121.854,36.919,estimate,122,0,0,no data,no data,no data,no data,,
04-05-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,La Piedra Beach,"La Piedra Beach, North of Trancas, Orange County(?)",0,0,-118.89,34.04,estimate,118,0,0,Female,no data,no data,no data,,
23-07-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Arch Cape, OR",0,0,-123.963,45.828,estimate,100,0,0,Female,no data,no data,no data,,
26-07-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Pismo Beach,"Pismo Beach, CA",0,0,-120.643,35.141,estimate,0,0,0,no data,no data,no data,no data,,
31-07-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,Yachats,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
04-08-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Cape Kiwanda, OR",0,0,-123.973,45.215,estimate,0,0,0,no data,no data,no data,no data,,
07-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
08-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
11-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,mouth of alsea,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
14-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,garabaldi,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
15-08-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Arcadia State Park, OR",0,0,-123.951,45.844,estimate,0,0,0,no data,no data,no data,no data,,
15-08-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Winchuck River, OR (south of Brookings)",0,0,-124.21,42,estimate,0,0,0,no data,no data,no data,no data,,
16-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,seal rock,0,0,0,0,no data,0,0,0,Male,no data,no data,no data,,
16-08-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Sunset Beach,"Seaside, OR",0,0,-123.945,46.104,estimate,98,0,0,Female,no data,no data,no data,,
17-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,Dead,,"Collins Creek State Park, Seal Rock",0,0,-124.083,44.48,estimate,76,0,0,no data,no data,no data,no data,,
17-08-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Otter Rock, OR",0,0,-124.062,44.744,estimate,0,0,0,no data,no data,no data,no data,,
17-08-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Seaside, OR",0,0,-123.932,45.998,estimate,89,0,0,Male,no data,no data,no data,,
19-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,waldport,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
23-08-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Sunset Beach,"Seaside, OR",0,0,-123.945,46.104,estimate,93,0,0,Male,no data,no data,no data,,
23-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,yachats,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
24-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,Driftwood shores (florence),0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
24-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
25-08-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,waldport,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
26-08-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Sunset Beach,"Sunset Beach, OR",0,0,-123.945,46.104,estimate,95,0,0,Male,no data,no data,no data,,
02-09-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Nye Beach,"Newport, OR",0,0,-124.06,44.64,estimate,100,0,0,no data,no data,no data,no data,,
02-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,Nye beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,in freezer
03-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,"Shilo Inn, Newport",0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
08-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,"North Jetty, Newport",0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
10-09-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,Delray Beach,OR,0,0,-123.932,46.052,estimate,81,0,0,Female,no data,no data,no data,,
11-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,Yaquina bay lighthouse,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
15-09-09,00:00,no data,no data,Shark,Salmon Shark,Juvenile,no data,,"Coos County, OR",0,0,-124.246,43.494,estimate,0,0,0,no data,no data,no data,no data,,
16-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,Agate beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
17-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,seal rock,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
17-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,yaquina head,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
20-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,base of the stairs near stump of Star Fish Point,0,0,-124.061,44.67,estimate,0,0,0,no data,no data,no data,no data,,
24-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,"94200 Hwy 101 S, Yachats, just south of the Oregon House",174,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
25-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,1/2 N. Yaquina,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
26-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,S of Manzanita,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
26-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,Agate beach,,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
27-09-09,00:00,no data,no data,Shark,Salmon Shark,no data,no data,,Quail St,0,0,0,0,no data,0,0,0,no data,no data,no data,no data,,
